time,open,high,low,close,tick_volume,spread,real_volume,source,timeframe
2025-08-26 00:00:00,109556.75,110607.75,108885.25,109088.75,28704,2851,0,Hydra,H4
2025-08-26 04:00:00,109092.25,110253.0,108649.25,110106.75,27702,3675,0,Hydra,H4
2025-08-26 08:00:00,110107.75,110551.5,109757.75,110101.5,24680,3675,0,Hydra,H4
2025-08-26 12:00:00,110101.0,110807.25,109556.0,110201.5,24119,3097,0,Hydra,H4
2025-08-26 16:00:00,110195.5,110552.75,109355.5,110152.0,33080,3675,0,Hydra,H4
2025-08-26 20:00:00,110153.0,111410.75,109585.25,111358.5,26170,3675,0,Hydra,H4
2025-08-27 00:00:00,111309.07,112396.25,111123.75,111360.0,18521,2851,0,Hydra,H4
2025-08-27 04:00:00,111364.5,111738.5,110911.75,111574.0,22763,3700,0,Hydra,H4
2025-08-27 08:00:00,111583.5,111694.25,110349.75,110750.0,20613,3700,0,Hydra,H4
2025-08-27 12:00:00,110751.0,111410.0,110709.0,111356.75,21284,3700,0,Hydra,H4
2025-08-27 16:00:00,111354.75,112655.25,111004.25,112130.25,32692,3700,0,Hydra,H4
2025-08-27 20:00:00,112128.25,112627.5,110906.25,112407.5,29453,2855,0,Hydra,H4
2025-08-28 00:00:00,112406.57,112439.54,110853.0,111342.25,23130,2851,0,Hydra,H4
2025-08-28 04:00:00,111342.75,113101.75,111321.75,112982.0,22597,3700,0,Hydra,H4
2025-08-28 08:00:00,112980.0,113377.25,112695.0,113142.25,20542,3700,0,Hydra,H4
2025-08-28 12:00:00,113133.75,113353.0,112783.25,113253.5,16373,2875,0,Hydra,H4
2025-08-28 16:00:00,113252.0,113490.25,112320.75,112322.25,28401,3425,0,Hydra,H4
2025-08-28 20:00:00,112326.75,112728.75,111851.5,111926.0,22179,3425,0,Hydra,H4
2025-08-29 00:00:00,111889.99,112651.75,111834.0,112213.25,16883,2851,0,Hydra,H4
2025-08-29 04:00:00,112219.25,112285.0,111297.25,111509.5,21641,3425,0,Hydra,H4
2025-08-29 08:00:00,111510.0,111594.25,109600.75,109620.0,22404,3400,0,Hydra,H4
2025-08-29 12:00:00,109617.5,111503.5,109411.75,110727.75,24441,3400,0,Hydra,H4
2025-08-29 16:00:00,110728.75,110798.5,108061.5,108706.0,34681,3400,0,Hydra,H4
2025-08-29 20:00:00,108710.0,108744.5,107515.0,107837.25,30351,3400,0,Hydra,H4
2025-08-30 00:00:00,107770.25,108555.25,107459.76,108291.75,9310,2851,0,Hydra,H4
2025-08-30 04:00:00,108288.25,108657.25,107338.5,108429.0,20668,3400,0,Hydra,H4
2025-08-30 08:00:00,108428.5,108758.5,108097.25,108566.75,17422,3400,0,Hydra,H4
2025-08-30 12:00:00,108566.75,108709.75,108336.27,108607.75,14069,2851,0,Hydra,H4
2025-08-30 16:00:00,108606.25,108922.75,108189.25,108820.75,18372,3400,0,Hydra,H4
2025-08-30 20:00:00,108818.75,108911.25,108582.25,108636.75,13864,3400,0,Hydra,H4
2025-08-31 00:00:00,108635.49,109403.75,108456.0,109387.0,11652,2851,0,Hydra,H4
2025-08-31 04:00:00,109388.0,109486.25,108668.5,108813.5,14138,3400,0,Hydra,H4
2025-08-31 08:00:00,108815.0,109040.0,108516.25,109017.25,12469,3400,0,Hydra,H4
2025-08-31 12:00:00,109017.75,109111.0,108306.0,108321.5,18167,3400,0,Hydra,H4
2025-08-31 16:00:00,108322.0,108978.0,108188.0,108917.5,19039,3400,0,Hydra,H4
2025-08-31 20:00:00,108917.5,109231.25,108850.25,109104.25,11641,3400,0,Hydra,H4
2025-09-01 00:00:00,109120.5,109236.5,107629.25,108220.25,22305,2851,0,Hydra,H4
2025-09-01 04:00:00,108224.25,108485.75,107268.5,107402.5,29253,3400,0,Hydra,H4
2025-09-01 08:00:00,107403.0,109820.5,107245.75,109591.25,26008,3400,0,Hydra,H4
2025-09-01 12:00:00,109589.75,109917.0,108169.5,109100.0,26570,3400,0,Hydra,H4
2025-09-01 16:00:00,109104.0,109522.0,108569.75,108782.25,29275,3400,0,Hydra,H4
2025-09-01 20:00:00,108780.75,109322.0,108267.0,108746.0,22503,3400,0,Hydra,H4
2025-09-02 00:00:00,108865.25,109447.25,107452.75,109021.0,24628,2851,0,Hydra,H4
